Accuracy@1,Accuracy@5,Accuracy@10
,215651,228506
,215655,224127
,212635,225284
,214854,224557
,213272,227612
,213488,223948
,165294,227342
,212856,224372
,212201,224038
,212573,149316
,212554,165697
,212051,227876
,212388,222210
,212263,227735
,211791,228146
,208025,221828
,133191,195357
,211808,204207
,211484,221765
,105738,227738
,204682,226043
,210909,227319
,83258,227343
,210758,26295
,210918,226935
,210883,226675
,204289,207938
,42066,206949
,209979,159157
,210633,227066
,210388,225950
,210336,226894
,207839,104021
,209778,110589
,209705,156845
,209545,224417
,209500,226504
,209465,226261
,203049,226195
,209220,224429
,207946,223869
,208568,226002
,208213,223132
,207928,210924
,208002,222942
,206143,224132
,202221,58777
,63573,223686
,205723,224158
,207492,224399
,206617,224183
,75800,224139
,200016,223858
,189944,223586
,189398,223558
,189394,222770
,183736,219408
,195552,133731
,205906,223371
,202815,223190
,205600,223228
,205556,220909
,141492,113247
,205309,222975
,204453,217816
,205314,222395
,201426,221690
,194639,222407
,204642,222443
,101225,221208
,201718,222369
,203846,222355
,203713,222025
,203735,220257
,203941,222197
,203695,221467
,203693,188673
,202245,154199
,200850,217500
,120223,220527
,203322,221114
,203263,175452
,203256,62107
,202451,117694
,200942,220124
,203040,110774
,202239,63149
,202373,220013
,202792,219204
,135612,213455
,202402,213638
,202289,208703
,202129,219844
,202244,219772
,153252,219607
,201908,219608
,201698,210676
,201590,219478
,139818,140886
,201415,219231
,201085,219326
,96273,216412
,189882,218149
,188728,218509
,191208,217819
,201096,218665
,201203,102236
,190437,218459
,200917,218542
,200456,218346
,200698,217806
,200686,217790
,172491,217896
,198318,217805
,198375,217800
,199218,217874
,199215,211447
,185401,217011
,196300,160480
,153312,214693
,152142,216122
,199733,216314
,176017,215971
,164324,216233
,199374,216118
,199055,216248
,198894,216136
,199072,216107
,199063,216095
,196307,215810
,198689,215958
,198918,215965
,198812,215448
,198792,215651
,198783,215655
,198786,212635
,198678,214854
,198637,213272
,198421,213488
,198424,165294
,198408,212856
,34934,212201
,197951,212573
,197985,212554
,197722,212051
,197791,212388
,197626,212263
,36343,211045
,197142,211791
,196075,208025
,189638,133191
,195848,212035
,196093,211808
,196631,204914
,196646,211484
,196334,105738
,189284,204682
,188864,105651
,195817,210909
,195808,83258
,195828,210758
,153689,210918
,191804,210883
,193482,204289
,176293,42066
,70410,209979
,191297,210633
,193969,210388
,193312,210336
,194643,209505
,194636,207839
,194574,209778
,193795,209705
,193729,155013
,190982,209545
,169407,209500
,191349,209465
,191222,203049
,189628,209220
,189666,207946
,189620,208568
,186975,208213
,188910,206025
,185759,207928
,186334,208002
,185748,206143
,174349,202221
,188915,63573
,188087,205723
,185745,207492
,187265,192045
,186663,206617
,187824,202914
,188466,186720
,185694,75800
,188130,200016
,151683,163660
,188376,189944
,187306,189398
,188313,189394
,186188,183736
,188262,195552
,178859,205908
,126342,205906
,185086,202815
,155814,204274
,186967,205600
,186329,205556
,186959,141492
,185102,205309
,186275,204453
,185457,205314
,186554,205308
,153066,205177
,185743,201426
,185376,184559
,185377,204803
,185069,194639
,186061,204642
,151187,101225
,143413,201718
,185124,203719
,114582,203846
,185332,203713
,185177,203750
,165533,203735
,185359,203941
,185397,203695
,185169,203693
,185178,202245
,184829,200850
,185058,120223
,185100,203322
,154043,203263
,153115,203256
,141253,202918
,180241,202451
,22243,200942
,181830,203040
,184444,202239
,96490,202373
,143025,202792
,170239,135612
,171770,202402
,178335,202289
,162549,202129
,183857,202266
,174275,202244
,97006,132121
,183149,153252
,68357,201908
,175244,201698
,183617,201590
,173425,139818
,120269,201415
,183010,201085
,58779,197842
,182948,96273
,79764,189882
,182341,188728
,181941,191208
,181805,201096
,137114,191193
,133530,201203
,130725,190437
,181758,200917
,181193,200456
,178508,200698
,177709,200686
,92095,172491
,181160,198318
,181157,198375
,60557,199218
,178730,199215
,180497,185401
,141517,196300
,87522,153312
,179018,152142
,179022,199733
,172314,176017
,82296,164324
,177749,199067
,170310,199374
,144469,199055
,176837,198894
,176536,199072
,176210,199063
,176595,196307
,174405,198932
,175850,198689
,134257,198918
,170237,198812
,175495,198895
,175498,198644
,175710,198792
,171797,198783
,175180,198786
,150244,198678
,174579,198668
,173053,198637
,173020,198421
,173492,198424
,173018,197933
,173012,198408
,172944,34934
,173295,197951
,173031,71065
,173043,197985
,173021,197934
,173014,197722
,172516,197791
,163347,197626
,49412,36343
,110599,197142
,170061,197102
,171049,170182
,170885,196075
,170884,189638
,171525,195848
,171359,196093
,171073,196631
,170629,196646
,163806,67124
,164831,196446
,157784,196334
,169608,189284
,169840,188864
,169831,195817
,162882,195808
,152176,195828
,125504,153689
,153055,191804
,169446,193482
,168691,176293
,168834,191862
,163121,70410
,168209,195547
,167682,191297
,168412,193969
,167706,193312
,167714,194643
,167663,194636
,167616,194574
,167554,193795
,167644,193729
,167634,190982
,167622,169407
,166966,191349
,166961,191222
,167215,190639
,163050,189628
,166222,185075
,119251,189672
,165646,189666
,165798,189620
,142508,186975
,70728,188910
,64307,185759
,164779,186334
,165015,185748
,163804,174349
,162395,188915
,40478,188087
,139140,185745
,163709,187265
,163454,186663
,163799,187824
,162914,188466
,162908,185694
,162911,188130
,76638,188207
,163495,151683
,162890,188376
,162871,187306
,162895,188313
,162892,186188
,162960,188262
,162530,178859
,162434,126342
,162374,185086
,162045,155814
,65841,185872
,161910,186967
,161577,186329
,160860,186959
,157791,186957
,159884,185102
,160858,186275
,159699,185457
,157796,186554
,160270,153066
,160312,178013
,160283,185743
,159449,185376
,80000,185377
,159337,185069
,160045,186061
,159802,151187
,151408,143413
,149467,186110
,147941,185124
,158375,114582
,92579,184296
,157772,185334
,157774,185788
,157767,185332
,157468,185177
,157203,165533
,156513,185330
,156822,185359
,156352,185397
,60724,185169
,99694,185178
,3537,184829
,156239,185058
,136353,185100
,154936,154043
,154939,153115
,154534,141253
,154518,180241
,140771,22243
,153299,181830
,154215,184444
,153078,102287
,154044,96490
,145138,143025
,153421,170239
,153449,171770
,130472,178335
,153068,162549
,138910,183857
,31815,174275
,153108,97006
,153143,183149
,153113,68357
,153072,175244
,78416,183617
,132827,183576
,133810,173425
,151404,120269
,25793,183010
,105761,58779
,151853,182948
,50832,176502
,140163,79764
,21904,182341
,151280,181941
,151024,173079
,151190,151988
,150989,181805
,150853,137114
,149954,133530
,148118,130725
,139732,181758
,139938,181193
,139675,178508
,150083,177709
,149990,92095
,147429,181160
,148419,181157
,149540,60557
,149496,178730
,104941,180497
,140416,180406
,149468,141517
,145028,87522
,148635,179018
,100763,179022
,93121,172314
,144902,82296
,139000,177502
,140777,177749
,148617,170310
,32936,130890
,148664,144469
,74979,177339
,10694,176837
,36195,176536
,148115,176210
,140214,176595
,97280,174405
,140111,175850
,95232,134257
,78929,170237
,144941,175495
,129547,175498
,146813,175710
,141277,153407
,98069,175699
,140315,175459
,139007,171797
,145784,175180
,141501,164677
,143481,150244
,142266,174579
,141400,83706
,140553,173053
,140551,173020
,140761,173492
,140755,173018
,140465,173012
,139899,172944
,140167,173295
,140289,173421
,129725,173031
,140248,173043
,140312,173021
,139381,173014
,139668,172516
,140183,163347
,139706,49412
,140080,110599
,139639,170061
,138944,171049
,139145,170885
,139230,170884
,139915,171525
,139741,171359
,139889,171073
,138767,170629
,139150,163806
,133609,170124
,138937,170192
,101623,170191
,138943,163443
,138855,164831
,138566,157784
,138875,169608
,133555,169840
,138628,158041
,100963,169831
,131284,162882
,107587,152176
,108030,125504
,126351,153055
,128843,169446
,93200,168691
,135884,168834
,138325,163121
,115524,168209
,115526,167682
,137964,168412
,138323,139805
,138318,168104
,138088,167706
,137732,167714
,137688,167663
,30826,167616
,134736,167554
,133355,167644
,137474,167634
,136618,167622
,137244,166966
,137167,166961
,129168,166519
,136598,167215
,127799,163050
,127659,166222
,128990,119251
,135122,165646
,135500,165798
,124182,142508
,113673,70728
,135841,64307
,133525,164779
,135550,165015
,134930,163804
,135515,163906
,135565,113592
,96328,162395
,50139,40478
,98856,139140
,135061,163709
,134536,163454
,120546,163799
,133618,162914
,134985,162908
,123356,162911
,133834,76638
,133489,163495
,107621,162890
,91108,162871
,111441,163044
,133486,162895
,133925,162892
,133481,162960
,127665,162530
,109280,162434
,75702,162374
,,162045
,,65841
,,161910
,,161577
,,160860
,,149633
,,161395
,,157791
,,159884
,,160858
,,159699
,,157796
,,160270
,,160312
,,160283
,,159449
,,80000
,,159337
,,160045
,,159802
,,159638
,,151408
,,149467
,,147941
,,158375
,,92579
,,157772
,,157774
,,157767
,,157860
,,157468
,,157203
,,156513
,,156842
,,156911
,,156822
,,156352
,,60724
,,99694
,,3537
,,156239
,,136353
,,154936
