Accuracy@1,Accuracy@5,Accuracy@10
,391398,357559
,391404,358022
,391459,358407
,391675,359101
,391722,361004
,391742,361177
,391892,361189
,392229,361292
,392389,361313
,392420,362133
,392498,362246
,392569,362291
,392610,362999
,392774,363801
,392784,364116
,392785,364144
,392811,364761
,392839,364764
,393681,364766
,393723,364767
,393727,364768
,393728,364769
,393729,365462
,393792,365473
,393833,365772
,393856,365934
,394473,365961
,394803,366989
,394851,367120
,395169,367414
,395411,367809
,396316,367848
,398046,36802
,398070,36806
,398386,368417
,399151,368629
,399547,368710
,399560,369151
,399562,369226
,399563,369227
,403102,369228
,403191,370355
,403346,372138
,403941,372145
,404163,372560
,404543,372599
,404776,372729
,405244,372760
,405453,372790
,406623,373036
,406912,373253
,407270,373467
,407457,373794
,407479,374628
,407555,375619
,408146,375721
,408298,375830
,408505,376448
,408608,376589
,408957,376826
,409029,377019
,409239,377074
,409603,377113
,411006,377155
,411058,377385
,411452,377600
,412584,377961
,412885,378081
,413197,378168
,413199,378264
,413200,378344
,413316,378383
,413325,378482
,413328,379005
,413331,379792
,413333,380533
,413334,380730
,413335,380875
,413337,381006
,413338,381915
,413457,382175
,414134,382840
,414455,383069
,416799,383189
,420052,383369
,420182,383392
,421045,384175
,421255,384315
,422042,384886
,422090,384887
,423721,385070
,425516,385253
,425907,385939
,426009,386220
,49996,386260
,65796,386594
,65899,386778
,68194,386893
,69814,387144
,72872,387204
,72905,387315
,84620,387338
,86745,387518
,87238,387641
,96320,387755
,97496,387980
,99718,388105
,,388402
,,388628
,,389773
,,389910
,,390514
,,390713
,,390853
,,391050
,,391254
,,391263
,,391267
,,391269
,,391364
,,391398
,,391404
,,391459
,,391675
,,391722
,,391742
,,391892
,,392229
,,392389
,,392420
,,392498
,,392569
,,392610
,,392616
,,392774
,,392784
,,392785
,,392811
,,392839
,,393681
,,393723
,,393727
,,393728
,,393729
,,393792
,,393833
,,393856
,,394473
,,394803
,,394851
,,395169
,,395411
,,396316
,,398046
,,398070
,,398176
,,398386
,,399151
,,399547
,,399560
,,399562
,,399563
,,403102
,,403191
,,403346
,,403941
,,404163
,,404543
,,404776
,,405244
,,405453
,,406623
,,406912
,,407270
,,407457
,,407479
,,407555
,,408146
,,408298
,,408505
,,408608
,,408957
,,409029
,,409239
,,409603
,,411006
,,411058
,,411452
,,412584
,,412885
,,413197
,,413199
,,413200
,,413316
,,413325
,,413328
,,413331
,,413333
,,413334
,,413335
,,413337
,,413338
,,413457
,,414134
,,414455
,,414957
,,416799
,,420052
,,420182
,,421045
,,421255
,,422042
,,422090
,,423721
,,425516
,,425907
,,426009
,,49996
,,50228
,,65796
,,65899
,,68194
,,69814
,,72872
,,72905
,,73390
,,77217
,,84620
,,86745
,,87238
,,96320
,,97496
,,99718
