Accuracy@1,Accuracy@5,Accuracy@10
,256991,231363
,258135,230122
,239347,228844
,258059,231575
,256879,112921
,88265,212015
,33737,231887
,254603,231360
,169386,231780
,258792,232100
,233559,232075
,256867,232246
,260362,232015
,46216,232025
,260694,232256
,261002,218108
,261538,200580
,261797,232827
,259413,230931
,260528,232638
,262552,232828
,262550,232360
,262532,232790
,262877,233006
,261100,232941
,236878,232491
,190438,232711
,264120,232297
,120561,196140
,264770,234170
,264752,233646
,264720,233913
,264747,199013
,176516,234163
,264999,232021
,264722,234361
,264997,237249
,265197,8112
,262768,237808
,265188,238226
,265394,238119
,239695,238819
,185043,238418
,262794,233510
,265638,236224
,260816,239144
,266085,239425
,265645,228950
,266092,239940
,264321,233941
,266646,236332
,267090,239647
,266442,233374
,267002,238218
,255932,42373
,266938,231143
,266878,219405
,263935,188276
,266443,186122
,261530,241193
,267802,7845
,267897,222264
,267616,238463
,220002,215161
,267358,242127
,267554,242366
,267829,234182
,267682,241495
,269611,242591
,253674,242801
,266931,232773
,238540,235170
,269524,234330
,214046,242816
,269814,243266
,56576,243147
,270342,239442
,267918,243533
,268950,37839
,19027,244020
,271757,242069
,165434,239833
,272737,242800
,272742,243399
,272583,242762
,102281,244681
,266962,244742
,272366,244716
,260865,245359
,273440,130874
,267710,233953
,271446,245777
,274091,245250
,274269,243712
,274833,244423
,267776,246070
,275291,45186
,274412,246635
,273615,38297
,97228,8624
,274474,247547
,275360,164449
,275370,29379
,275286,227559
,275859,170431
,274511,248659
,276364,248660
,276744,248254
,276486,248899
,277556,248954
,277812,170879
,276111,249549
,277968,249155
,280245,250149
,101233,250621
,279924,66646
,279425,224958
,280755,250960
,239490,250961
,283697,233955
,283851,251362
,283304,251327
,284793,251572
,285024,251771
,267369,251758
,50607,251629
,285645,252383
,100593,252643
,285573,254721
,285852,251197
,285854,255448
,286221,255449
,286845,252415
,288143,251693
,288121,256087
,287947,256532
,278844,256575
,288242,256574
,250944,256759
,289280,256578
,289152,256576
,289655,256571
,290135,256869
,178238,75794
,285814,256991
,290491,257490
,290916,258135
,290913,239347
,291893,258059
,291924,256879
,153079,88265
,282755,33737
,289228,254603
,291996,169386
,113731,258792
,203132,233559
,292491,256867
,260531,260362
,276424,46216
,293428,260694
,262748,261003
,294856,261002
,30881,261538
,295230,261797
,262511,259413
,251789,260528
,295897,259408
,296229,262552
,295905,262550
,249593,262532
,296439,262393
,285637,262877
,297280,88195
,297645,261100
,298520,236878
,297734,190438
,297709,264120
,297593,264504
,299127,120561
,299155,264770
,297392,264752
,285000,264720
,295629,264747
,299931,176516
,299928,264999
,188595,264722
,63692,264997
,296781,265197
,297116,262766
,296782,262763
,296784,262768
,300780,265188
,300981,265394
,300940,239695
,194175,249981
,302581,185043
,285809,262794
,301530,265638
,276906,260816
,303607,266085
,303605,265645
,303794,266092
,300157,264321
,303785,266646
,303945,267090
,304573,266442
,304826,267002
,304174,255932
,303705,266938
,303698,266878
,304083,263935
,306392,266443
,306504,261530
,306755,267802
,306970,267897
,306923,267616
,286524,220002
,297566,267358
,307398,267554
,307407,267829
,307816,267682
,216627,269611
,232333,253674
,308447,266931
,308898,238540
,271228,269524
,307758,214046
,309806,269814
,309977,267916
,309163,267904
,236850,56576
,310609,270342
,304191,267918
,311099,125296
,304217,268950
,310690,19027
,311835,271757
,295429,272567
,310982,271375
,105668,165434
,120615,272737
,310396,272742
,310903,272583
,310641,102281
,312074,272836
,312966,266962
,314585,272366
,313972,260865
,314354,273440
,103450,267710
,316756,271446
,316627,274091
,317057,274269
,317066,274833
,317068,267776
,303617,275291
,313478,274412
,317474,273615
,312204,97228
,308672,274474
,313943,275360
,98025,275370
,251200,275286
,318255,275859
,318388,274511
,318127,276708
,318607,276364
,318734,276744
,318731,276486
,318772,277556
,240690,277812
,319854,276111
,320199,277968
,320511,280245
,318797,101233
,308199,279715
,321550,279924
,321818,279425
,322253,280755
,322812,160853
,322331,239490
,261498,283697
,322538,283851
,287374,283304
,298426,283891
,324429,284793
,305255,285024
,139197,267369
,314075,280333
,314069,152004
,324285,50607
,323690,285645
,21417,100593
,325221,285573
,325694,285852
,325982,285854
,41092,283413
,99540,286406
,139215,286221
,306069,286845
,328315,288143
,304135,288121
,328198,287947
,197969,278844
,328481,288242
,320084,289028
