Accuracy@1,Accuracy@5,Accuracy@10
,54525,388105
,65796,388402
,65899,388628
,68194,389773
,69814,389910
,72872,390514
,72905,390713
,77217,390853
,84552,391050
,84620,391127
,86745,391254
,87238,391263
,96320,391267
,97496,391269
,99718,391364
,,391398
,,391404
,,391408
,,391413
,,391459
,,391675
,,391722
,,391742
,,391892
,,392229
,,392389
,,392420
,,392498
,,392569
,,392610
,,392616
,,392774
,,392784
,,392785
,,392811
,,392839
,,393156
,,393681
,,393723
,,393727
,,393728
,,393729
,,393792
,,393833
,,393856
,,393919
,,394473
,,394803
,,394851
,,395169
,,395411
,,396316
,,397107
,,398046
,,398070
,,398176
,,398386
,,399151
,,39934
,,399547
,,399560
,,399562
,,399563
,,403102
,,403191
,,403346
,,403941
,,404163
,,404543
,,404776
,,405244
,,405453
,,406623
,,406912
,,407270
,,407457
,,407479
,,407555
,,407862
,,408146
,,408298
,,408505
,,408608
,,408957
,,409029
,,409239
,,409603
,,411006
,,411058
,,411452
,,412584
,,412706
,,412880
,,412885
,,413195
,,413197
,,413199
,,413200
,,413316
,,413325
,,413328
,,413331
,,413333
,,413334
,,413335
,,413337
,,413338
,,413457
,,414134
,,414455
,,414957
,,416799
,,420052
,,420182
,,421045
,,421255
,,422042
,,422090
,,423721
,,425516
,,425907
,,425999
,,426009
,,49996
,,50228
,,53184
,,54525
,,65796
,,65899
,,68194
,,69814
,,72872
,,72905
,,73390
,,77217
,,84552
,,84620
,,86745
,,87238
,,96320
,,97496
,,99718
