Accuracy@1,Accuracy@5,Accuracy@10
392066,321116,317121
392602,321155,317201
393327,321217,317250
394402,321746,317312
394499,321752,317405
394764,321755,317417
395123,321757,317423
395126,321995,317602
395161,322000,317614
395194,322009,317702
395426,322228,317803
395839,322259,317912
395890,322356,317914
395913,322368,317998
396296,322401,318166
396796,322403,318211
397677,322415,318353
397834,322530,318363
398297,322563,318432
398309,322901,318457
398421,322923,318498
398776,323243,318856
399458,323393,318857
400042,323444,318872
400265,323489,318903
400368,323521,318930
400829,323528,318943
401199,323641,318944
402530,323708,319004
402759,323713,319022
402765,324078,319050
402766,324230,319061
402781,324663,319127
403235,324730,319139
403249,324839,319161
403331,324841,319163
403461,324849,319169
403760,324866,319176
404596,324971,319199
405216,325148,319261
405471,325347,319300
405562,325743,319382
406284,325771,319509
406440,325791,319600
406471,325836,319847
406640,325837,319877
407084,325852,319961
407505,325939,319976
407583,326081,319997
409274,326087,320008
409423,326161,320020
409834,326175,320142
410068,326184,320158
410528,326300,320162
411017,326312,320171
411027,326314,320243
411468,326340,320271
411577,326406,320283
411750,326924,320285
412285,327026,320338
412479,327044,320344
412869,327192,320347
412927,327355,320400
413529,327396,320657
413624,327577,320671
413628,327583,320673
413649,327585,320788
413686,327765,320790
413688,327788,320791
413689,327820,320795
413690,327825,320813
414297,327925,320814
414741,327926,320851
414912,327933,320887
415522,327935,320968
416099,327964,320989
416995,327980,321116
418275,328172,321155
418683,328253,321217
418910,328296,321746
420972,328339,321752
421725,328367,321755
423040,328385,321757
423495,328496,321995
423725,328599,322000
49316,328629,322009
56368,328708,322228
57762,328763,322232
58474,328875,322259
60574,328946,322356
70140,328962,322368
74298,328963,322401
74337,329123,322403
76351,329186,322415
84107,329310,322530
84225,329391,322563
89256,329451,322901
9262,329454,322923
94825,329457,323046
99493,329482,323243
,329543,323393
,329580,323444
,329581,323489
,329586,323521
,329754,323528
,329835,323641
,329871,323708
,329930,323713
,330114,324078
,330135,324230
,330142,324663
,330254,324730
,330389,324839
,330553,324841
,330558,324849
,330570,324866
,330667,324971
,330668,325148
,330692,325347
,330706,325632
,330803,325722
,330864,325743
,330931,325771
,330944,325791
,331007,325836
,331010,325837
,331049,325852
,331062,325931
,331126,325939
,331259,326081
,331335,326087
,331341,326161
,331546,326175
,331582,326177
,331621,326184
,331662,326300
,331668,326312
,331685,326314
,331690,326340
,331714,326406
,331720,326924
,332063,327026
,332140,327044
,332443,327192
,332562,327355
,332577,327396
,333101,327577
,333400,327583
,333489,327585
,333577,327765
,333589,327788
,333699,327820
,333764,327825
,333765,327925
,333970,327926
,334236,327933
,334373,327935
,334387,327964
,334470,327980
,334559,328172
,334571,328253
,334577,328296
,334859,328339
,335308,328367
,335444,328385
,335525,328496
,335543,328599
,335704,328629
,335733,328708
,335877,328709
,335889,328763
,335960,328875
,336061,328946
,336139,328962
,336378,328963
,336682,329123
,336684,329186
,336985,329310
,336996,329358
,337002,329391
,337127,329451
,337207,329454
,337343,329457
,337380,329482
,337482,329543
,337636,329580
,338124,329581
,338267,329586
,338280,329754
,338450,329835
,338559,329871
,338707,329930
,338735,330114
,339142,330135
,339227,330142
,339481,330254
,339573,330389
,339702,330467
,339728,330553
,339731,330558
,339787,330570
,339877,330667
,339982,330668
,339994,330692
,340342,330699
,340465,330706
,340508,330803
,340656,330834
,340873,330864
,341118,330931
,341219,330944
,341227,331007
,341273,331010
,341327,331049
,341702,331062
,341793,331126
,341903,331259
,341923,331335
,342610,331341
,342685,331349
,342849,331546
,342998,331582
,343003,331621
,343033,331662
,343141,331668
,343261,331685
,343295,331690
,343406,331714
,343442,331720
,343445,332063
,343524,332140
,343536,332246
